,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,size,color
183,43:4e:a6:c9:b8:c6,,Uncategorized;10,1970-01-01 01:00:00,7936,-87,███████,███████████,0.0,24.741050720214844,BT,1,16711680
184,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 01:00:00,1,-15,████████,███,0.0,24.741050720214844,WIFI,1,16711680
185,4b:02:e2:e6:af:17,,Uncategorized;10,1970-01-01 01:00:00,7936,-80,███████████,█████,0.0,24.741050720214844,BT,1,16711680
186,78:e1:95:7d:6d:62,,Uncategorized;10,1970-01-01 01:00:00,7936,-87,█████,███████████████,0.0,24.741050720214844,BT,1,16711680
187,42:e5:f3:de:77:bd,,Uncategorized;10,1970-01-01 01:00:00,7936,-77,██████,████,0.0,24.741050720214844,BT,1,16711680
188,73:59:cc:ce:70:17,,Uncategorized;10,1970-01-01 01:00:00,7936,-72,██████████████████,██████████████,0.0,24.741050720214844,BLE,1,16711680
189,79:fd:19:a3:e0:9b,,Uncategorized;10,1970-01-01 01:00:00,7936,-71,█████████████████,█████████████,0.0,24.741050720214844,BLE,1,16711680
190,47:28:c0:c9:ee:a8,,Uncategorized;10,1970-01-01 01:00:00,7936,-95,████████,████,0.0,24.741050720214844,BT,1,16711680
191,6c:f6:1f:22:7a:15,,Uncategorized;10,1970-01-01 01:00:00,7936,-64,████,█████████████,0.0,24.741050720214844,BLE,1,16711680
192,53:f5:73:7d:d0:03,,Uncategorized;10,1970-01-01 01:00:00,7936,-87,██████,███,0.0,24.741050720214844,BT,1,16711680
193,00:0b:81:9b:81:bf,janus_bb_gn100_9B81BF,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 01:00:00,6,-84,███████████████████,██████,0.0,24.741050720214844,WIFI,1,16711680
194,55:a8:bf:04:8f:b4,,Uncategorized;10,1970-01-01 01:00:00,7936,-99,████████,███████████████████,0.0,24.741050720214844,BT,1,16711680
195,44:1e:98:ae:58:d8,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],1970-01-01 01:00:00,11,-80,██████████████,████████████████,0.0,24.741050720214844,WIFI,1,16711680
196,5e:e3:24:96:43:93,,Uncategorized;10,1970-01-01 01:00:00,7936,-78,██████████████,███,0.0,24.741050720214844,BLE,1,16711680
197,5f:d3:34:47:64:4a,,Misc,1970-01-01 01:00:00,7936,-70,████████████████,█████,0.0,24.741050720214844,BLE,1,16711680
198,44:22:39:74:34:a0,,Uncategorized;10,1970-01-01 01:00:00,7936,-64,████,█████████████,0.0,24.741050720214844,BLE,1,16711680
199,6d:70:5e:f5:80:b9,,Uncategorized;10,1970-01-01 01:00:00,7936,-82,███████████████,█████,0.0,24.741050720214844,BT,1,16711680
200,5d:60:cf:8c:34:66,,Misc,1970-01-01 01:00:00,7936,-72,████████████,███████████████████,0.0,24.741050720214844,BLE,1,16711680
201,67:bb:c9:55:a2:39,,Uncategorized;10,1970-01-01 01:00:00,7936,-76,███████,███████████████████,0.0,24.741050720214844,BLE,1,16711680
202,45:34:c2:59:0c:7e,,Uncategorized;10,1970-01-01 01:00:00,7936,-94,█████,████████████████,0.0,24.741050720214844,BT,1,16711680
203,43:4e:a6:c9:b8:c6,,Uncategorized;10,1970-01-01 01:00:00,7936,-78,██████████████,████████████,0.0,24.741050720214844,BT,1,16711680
204,5c:07:65:47:0e:8c,,Uncategorized;10,1970-01-01 01:00:00,7936,-86,███████████████████,████████████,0.0,24.741050720214844,BT,1,16711680
205,55:a8:bf:04:8f:b4,,Uncategorized;10,1970-01-01 01:00:00,7936,-94,██████████████████,███████████,0.0,24.741050720214844,BT,1,16711680
206,51:21:26:61:2c:0b,,Uncategorized;10,1970-01-01 01:00:00,7936,-83,███,███,0.0,24.741050720214844,BT,1,16711680
207,6f:87:2b:ad:66:bb,,Uncategorized;10,1970-01-01 01:00:00,7936,-77,████████████████████,████████,0.0,24.741050720214844,BLE,1,16711680
208,40:98:43:a6:19:8f,,Uncategorized;10,1970-01-01 01:00:00,7936,-83,██████████████,███████████████████,0.0,24.741050720214844,BT,1,16711680
209,6a:a7:6d:2e:11:cb,,Uncategorized;10,1970-01-01 01:00:00,7936,-96,█████████,███,0.0,24.741050720214844,BT,1,16711680
210,5b:cc:3d:88:bd:65,,Uncategorized;10,1970-01-01 01:00:00,7936,-90,███████,██████████,0.0,24.741050720214844,BT,1,16711680
211,5e:e3:24:96:43:93,,Uncategorized;10,1970-01-01 01:00:00,7936,-71,████████████████,██████████████,0.0,24.741050720214844,BLE,1,16711680
212,5c:07:65:47:0e:8c,,Uncategorized;10,1970-01-01 01:00:00,7936,-80,██████,██████,0.0,24.741050720214844,BT,1,16711680
213,41:2d:75:d3:cd:a7,,Uncategorized;10,1970-01-01 01:00:00,7936,-70,██████,█████████,0.0,24.741050720214844,BLE,1,16711680
214,60:d4:69:bb:0a:7e,,Uncategorized;10,1970-01-01 01:00:00,7936,-94,███████████████████,████,0.0,24.741050720214844,BT,1,16711680
215,79:26:98:53:37:1e,,Misc,1970-01-01 01:00:00,7936,-77,█████████████,████,0.0,24.741050720214844,BLE,1,16711680
216,51:91:0e:01:db:f4,,Uncategorized;10,1970-01-01 01:00:00,7936,-71,████████████████,███████,0.0,24.741050720214844,BLE,1,16711680
217,56:99:ca:7e:eb:ba,,Misc,2022-11-08 07:02:19,7936,-93,███████████████,████████████,188.6,7.300000190734863,BLE,1,16711680
218,00:0b:81:9b:81:bf,janus_bb_gn100_9B81BF,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:02:19,6,-78,█████████,████████████████████,188.6,7.300000190734863,WIFI,1,16711680
219,53:ec:91:71:b2:4c,,Uncategorized;10,2022-11-08 07:02:23,7936,-82,███████,████████████,188.6,7.199999809265137,BT,1,16711680
220,6a:a7:6d:2e:11:cb,,Uncategorized;10,2022-11-08 07:02:24,7936,-85,████████████,███████,188.6,7.0,BT,1,16711680
221,78:e1:95:7d:6d:62,,Uncategorized;10,2022-11-08 07:02:26,7936,-89,█████████,███████████████████,188.6,6.699999809265137,BT,1,16711680
222,4b:02:e2:e6:af:17,,Uncategorized;10,2022-11-08 07:02:34,7936,-79,██████████████,███████████████████,188.6,5.300000190734863,BT,1,16711680
223,4d:5f:de:50:09:fb,,Misc,2022-11-08 07:02:34,7936,-71,██████████,███████████████,188.6,5.300000190734863,BLE,1,16711680
224,70:37:9a:57:ab:e8,,Uncategorized;10,2022-11-08 07:02:34,7936,-89,███████████████████,██████████,188.6,5.300000190734863,BT,1,16711680
225,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:02:35,1,-23,█████████,██████████,188.6,5.199999809265137,WIFI,1,16711680
226,00:40:5a:c7:7b:09,U+ZONE,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:02:35,5,-30,██████████,███,188.6,5.199999809265137,WIFI,1,16711680
227,6f:87:2b:ad:66:bb,,Uncategorized;10,2022-11-08 07:02:36,7936,-77,██████████████,█████████████████,188.6,5.199999809265137,BLE,1,16711680
228,5b:cc:3d:88:bd:65,,Uncategorized;10,2022-11-08 07:02:36,7936,-77,████████,███████████,188.6,5.199999809265137,BT,1,16711680
229,44:22:39:74:34:a0,,Uncategorized;10,2022-11-08 07:02:36,7936,-74,██████████████████,███████████████████,188.6,5.199999809265137,BLE,1,16711680
230,51:21:26:61:2c:0b,,Uncategorized;10,2022-11-08 07:02:37,7936,-90,███████████████████,██████████,188.6,5.099999904632568,BT,1,16711680
231,79:26:98:53:37:1e,,Misc,2022-11-08 07:02:37,7936,-87,████████████████████,██████████████████,188.6,5.099999904632568,BLE,1,16711680
232,53:f5:73:7d:d0:03,,Uncategorized;10,2022-11-08 07:02:41,7936,-91,██████████,███████████████,188.6,4.800000190734863,BT,1,16711680
233,5e:e3:24:96:43:93,,Uncategorized;10,2022-11-08 07:02:41,7936,-85,█████,██████████████████,188.6,4.800000190734863,BLE,1,16711680
234,6f:04:c7:bd:14:1c,,Uncategorized;10,2022-11-08 07:02:42,7936,-74,██████,█████,188.6,4.800000190734863,BLE,1,16711680
235,41:2d:75:d3:cd:a7,,Uncategorized;10,2022-11-08 07:02:42,7936,-73,████████████████████,████████████████████,188.6,4.800000190734863,BLE,1,16711680
236,52:31:13:02:70:9b,,Uncategorized;10,2022-11-08 07:02:42,7936,-93,██████████████████,██████████,188.6,4.800000190734863,BT,1,16711680
237,6c:f6:1f:22:7a:15,,Uncategorized;10,2022-11-08 07:02:43,7936,-67,███████████████████,█████████,188.6,4.699999809265137,BLE,1,16711680
238,73:59:cc:ce:70:17,,Uncategorized;10,2022-11-08 07:02:43,7936,-84,██████████,██████████,188.6,4.699999809265137,BLE,1,16711680
239,64:97:c7:c0:f7:57,,Misc,2022-11-08 07:02:44,7936,-69,████████████,███████████,188.6,4.699999809265137,BLE,1,16711680
240,44:1e:98:a2:6e:a8,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:02:44,1,-83,███████████,███████████████,188.6,4.699999809265137,WIFI,1,16711680
241,44:1e:98:e2:6e:a8,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:02:44,1,-83,███████████,███████████,188.6,4.699999809265137,WIFI,1,16711680
242,51:91:0e:01:db:f4,,Uncategorized;10,2022-11-08 07:02:45,7936,-80,████████████████████,█████████████████,188.6,4.699999809265137,BLE,1,16711680
243,71:bb:2b:34:50:10,,Uncategorized;10,2022-11-08 07:02:49,7936,-80,███████████████████,███████████,188.6,4.800000190734863,BT,1,16711680
244,4d:5f:de:50:09:fb,,Misc,2022-11-08 07:02:49,7936,-66,██████████████,███████████████,188.6,4.800000190734863,BLE,1,16711680
245,6d:70:5e:f5:80:b9,,Uncategorized;10,2022-11-08 07:02:49,7936,-83,█████,██████████████,188.6,4.800000190734863,BT,1,16711680
246,5d:60:cf:8c:34:66,,Misc,2022-11-08 07:02:52,7936,-81,█████████████████,███████,188.6,4.800000190734863,BLE,1,16711680
247,5f:d3:34:47:64:4a,,Misc,2022-11-08 07:02:52,7936,-92,███████████████,███████████,188.6,4.800000190734863,BLE,1,16711680
248,42:e5:f3:de:77:bd,,Uncategorized;10,2022-11-08 07:02:52,7936,-78,████████████████████,██████████████████,188.6,4.800000190734863,BT,1,16711680
249,43:4e:a6:c9:b8:c6,,Uncategorized;10,2022-11-08 07:02:52,7936,-84,█████████████████,██████████████████,188.6,4.800000190734863,BT,1,16711680
250,67:bb:c9:55:a2:39,,Uncategorized;10,2022-11-08 07:02:53,7936,-95,██████████████,██████████████████,188.7,4.800000190734863,BLE,1,16711680
251,5b:8f:40:2a:5f:96,,Uncategorized;10,2022-11-08 07:02:53,7936,-96,█████████████,███████,188.7,4.800000190734863,BLE,1,16711680
252,0b:d8:b5:44:7c:03,,Uncategorized;10,2022-11-08 07:02:53,7936,-80,██████████,█████,188.7,4.800000190734863,BT,1,16711680
253,4e:1b:91:69:9e:7d,,Uncategorized;10,2022-11-08 07:02:53,7936,-73,████████████████,███████████,188.7,4.800000190734863,BLE,1,16711680
254,79:fd:19:a3:e0:9b,,Uncategorized;10,2022-11-08 07:02:55,7936,-79,████████████████,█████████,188.7,4.800000190734863,BLE,1,16711680
255,51:21:26:61:2c:0b,,Uncategorized;10,2022-11-08 07:02:56,7936,-83,███████████████████,███████████,188.8,4.800000190734863,BT,1,16711680
256,79:26:98:53:37:1e,,Misc,2022-11-08 07:02:58,7936,-76,████,█████████,188.9,4.900000095367432,BLE,1,16711680
257,48:c1:72:17:ac:c7,,Uncategorized;10,2022-11-08 07:02:58,7936,-62,█████████,██████,188.9,4.900000095367432,BLE,1,16711680
258,4d:bf:57:a1:a9:72,,Uncategorized;10,2022-11-08 07:02:58,7936,-69,████████,█████████████████,188.9,4.900000095367432,BLE,1,16711680
259,74:b5:87:61:05:97,iPhone2,Smartphone;10,2022-11-08 07:03:00,524,-77,█████████████,███,189.0,4.900000095367432,BT,1,16711680
260,53:ec:91:71:b2:4c,,Uncategorized;10,2022-11-08 07:03:01,7936,-74,██████████████,██████,189.0,5.0,BT,1,16711680
261,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:03:03,1,-17,█████████,████████████████,189.0,4.900000095367432,WIFI,1,16711680
262,fa:b9:5a:bf:ac:2e,AT_401_CST_570004_WW_ac2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:03:03,11,-62,█████,████████████,189.0,4.900000095367432,WIFI,1,16711680
263,5c:07:65:47:0e:8c,,Uncategorized;10,2022-11-08 07:03:04,7936,-72,█████████,██████████,189.0,4.800000190734863,BT,1,16711680
264,5f:d3:34:47:64:4a,,Misc,2022-11-08 07:03:07,7936,-80,█████████████████,█████████,189.0,4.900000095367432,BLE,1,16711680
265,60:d4:69:bb:0a:7e,,Uncategorized;10,2022-11-08 07:03:11,7936,-96,████████████,████,189.0,1.7999999523162842,BT,1,16711680
